,timestamp,video,gaze_angle_x,gaze_angle_y,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r
4867,3.0,31,-0.199,0.217,0.21,0.209,0.124,1.34,0.0,1.94,1.22,1.48,1.45,0.62,0.71,1.45,0.18,0.0,0.0,2.15,0.87,0.0,0.0,1.03
4876,0.0,19,0.297,0.188,0.024,-0.102,0.121,0.92,0.0,0.0,0.0,0.0,0.24,0.06,0.0,0.0,0.0,0.08,1.07,1.02,0.03,0.0,0.08,0.0
4877,0.09,19,0.28800000000000003,0.241,0.037000000000000005,-0.105,0.135,1.15,0.0,0.0,0.09,0.0,0.6,0.53,0.0,0.0,0.0,0.28,1.4,0.64,0.33,0.0,0.58,0.0
4878,0.18,19,0.268,0.269,0.043,-0.106,0.14,0.65,0.0,0.0,0.36,0.0,0.51,0.54,0.0,0.0,0.0,0.4,1.24,0.48,0.18,0.0,0.31,0.0
4879,0.271,19,0.273,0.266,0.043,-0.1,0.146,0.86,0.0,0.0,0.18,0.0,0.31,0.27,0.0,0.0,0.0,0.48,1.36,0.73,0.47,0.0,0.68,0.0
4880,0.361,19,0.24,0.29600000000000004,0.051,-0.08900000000000001,0.152,0.95,0.0,0.0,0.34,0.0,0.15,0.0,0.0,0.0,0.0,0.38,1.16,0.85,0.3,0.0,0.7,0.0
4881,0.451,19,0.241,0.294,0.055,-0.084,0.154,1.01,0.0,0.0,0.22,0.0,0.39,0.0,0.0,0.0,0.0,0.23,1.11,0.75,0.38,0.0,0.88,0.0
4882,0.541,19,0.225,0.305,0.06,-0.08800000000000001,0.157,1.21,0.0,0.0,0.0,0.0,0.61,0.0,0.15,0.0,0.0,0.61,1.29,0.95,0.71,0.0,0.57,0.0
4883,0.632,19,0.239,0.3,0.054000000000000006,-0.08199999999999999,0.159,1.03,0.0,0.0,0.0,0.0,0.15,0.0,0.21,0.0,0.0,0.15,0.93,0.79,0.54,0.0,0.71,0.1
4884,0.722,19,0.235,0.29,0.056,-0.08199999999999999,0.16,1.12,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.45,1.32,0.25,0.29,0.0,0.78,0.0
4885,0.812,19,0.236,0.309,0.056,-0.083,0.161,1.44,0.0,0.0,0.04,0.0,0.19,0.04,0.0,0.0,0.0,0.08,1.14,0.82,0.2,0.0,0.92,0.09
4886,0.902,19,0.234,0.312,0.056,-0.084,0.163,1.21,0.0,0.0,0.0,0.0,0.03,0.0,0.1,0.0,0.0,0.28,1.24,1.0,0.3,0.0,0.58,0.35
4887,0.992,19,0.246,0.314,0.054000000000000006,-0.08900000000000001,0.158,1.45,0.0,0.0,0.0,0.0,0.42,0.0,0.08,0.0,0.0,0.43,1.17,0.37,0.49,0.0,0.88,0.38
4888,1.083,19,0.247,0.325,0.056,-0.093,0.157,1.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.86,0.46,0.0,0.0,0.73,0.25
4889,1.173,19,0.247,0.33,0.063,-0.095,0.158,1.33,0.0,0.0,0.0,0.0,1.03,0.13,0.0,0.0,0.0,0.43,0.99,0.52,0.1,0.0,1.48,0.18
4890,1.263,19,0.268,0.324,0.061,-0.108,0.16,1.34,0.0,0.0,0.0,0.0,0.47,0.0,0.0,0.0,0.0,0.21,1.16,1.06,0.12,0.0,0.54,0.34
4891,1.3530000000000002,19,0.276,0.334,0.069,-0.121,0.161,1.55,0.0,0.0,0.16,0.0,0.82,0.08,0.0,0.0,0.0,0.65,1.41,0.84,0.13,0.0,1.37,0.26
4892,1.444,19,0.256,0.343,0.069,-0.129,0.16,1.67,0.03,0.0,0.0,0.0,0.55,0.1,0.07,0.0,0.0,0.46,1.36,0.84,0.18,0.0,0.96,0.11
4893,1.534,19,0.285,0.336,0.065,-0.133,0.157,1.59,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.59,1.53,0.52,0.42,0.0,1.18,0.21
4894,1.624,19,0.293,0.334,0.058,-0.139,0.155,1.1,0.0,0.0,0.0,0.0,0.54,0.25,0.0,0.0,0.0,0.41,1.24,0.85,0.4,0.0,1.58,0.17
4895,1.714,19,0.285,0.33,0.057,-0.146,0.156,1.62,0.02,0.0,0.0,0.0,0.34,0.11,0.0,0.0,0.0,0.33,1.33,0.85,0.09,0.0,1.05,0.08
4896,1.805,19,0.268,0.348,0.069,-0.149,0.154,1.7,0.22,0.0,0.14,0.0,0.21,0.0,0.0,0.0,0.0,0.18,1.54,0.93,0.51,0.0,1.41,0.18
4897,1.895,19,0.289,0.365,0.08800000000000001,-0.152,0.155,1.52,0.08,0.0,0.0,0.0,0.84,0.0,0.0,0.0,0.0,0.27,1.27,0.77,0.43,0.0,1.02,0.1
4898,1.985,19,0.287,0.379,0.092,-0.142,0.153,1.48,0.23,0.0,0.12,0.0,0.01,0.0,0.0,0.0,0.0,0.32,1.25,1.54,0.34,0.0,1.01,0.0
4899,2.075,19,0.287,0.35200000000000004,0.096,-0.141,0.154,1.78,0.4,0.0,0.48,0.0,0.09,0.0,0.0,0.0,0.0,0.39,1.4,1.38,0.25,0.0,0.54,0.0
4900,2.165,19,0.289,0.377,0.109,-0.15,0.153,1.76,0.06,0.0,0.71,0.0,0.55,0.2,0.0,0.0,0.0,0.23,1.27,1.28,0.0,0.0,0.4,0.23
4901,2.256,19,0.282,0.376,0.117,-0.154,0.152,1.8,0.4,0.0,0.63,0.0,0.87,0.0,0.0,0.0,0.0,0.32,1.37,1.52,0.13,0.0,0.21,0.12
4902,2.346,19,0.28800000000000003,0.316,0.115,-0.16,0.147,1.68,0.45,0.0,0.38,0.0,0.52,0.0,0.0,0.0,0.0,0.46,1.46,1.75,0.03,0.0,0.06,0.0
4903,2.436,19,0.304,0.306,0.107,-0.165,0.145,2.31,0.5,0.0,0.8,0.0,1.16,0.0,0.0,0.0,0.0,0.51,1.41,1.47,0.25,0.0,0.51,0.0
4904,2.526,19,0.298,0.292,0.098,-0.16,0.142,2.14,0.56,0.0,0.81,0.0,0.98,0.0,0.0,0.0,0.0,0.61,1.51,0.92,0.14,0.0,0.26,0.0
4905,2.617,19,0.292,0.27,0.092,-0.16,0.139,2.26,0.44,0.0,0.88,0.0,0.99,0.0,0.0,0.0,0.0,0.32,1.32,1.12,0.07,0.0,0.36,0.0
4906,2.707,19,0.28300000000000003,0.271,0.096,-0.14800000000000002,0.141,2.0,0.03,0.0,0.32,0.0,1.01,0.0,0.0,0.0,0.0,0.39,1.24,0.8,0.11,0.0,0.8,0.0
4907,2.797,19,0.28300000000000003,0.279,0.091,-0.135,0.139,1.7,0.13,0.0,0.68,0.0,0.67,0.04,0.0,0.0,0.0,0.47,1.65,0.51,0.0,0.0,0.5,0.0
4908,2.887,19,0.29,0.276,0.094,-0.135,0.138,1.85,0.0,0.0,0.45,0.0,0.83,0.09,0.0,0.0,0.0,0.22,1.27,0.45,0.06,0.0,0.15,0.0
4909,2.977,19,0.285,0.301,0.093,-0.132,0.13699999999999998,1.44,0.0,0.0,0.76,0.0,0.43,0.0,0.0,0.0,0.0,0.32,1.29,0.65,0.04,0.0,0.73,0.0
4910,3.068,19,0.276,0.307,0.103,-0.13,0.139,1.75,0.0,0.0,0.84,0.0,0.98,0.02,0.0,0.0,0.0,0.56,1.61,1.08,0.0,0.0,0.57,0.0
4911,3.158,19,0.28300000000000003,0.29600000000000004,0.102,-0.129,0.138,1.8,0.0,0.0,0.78,0.0,1.0,0.0,0.0,0.0,0.0,0.5,1.08,1.18,0.04,0.0,0.16,0.0
4912,3.248,19,0.28600000000000003,0.266,0.095,-0.127,0.133,1.34,0.0,0.0,1.03,0.0,0.67,0.0,0.0,0.0,0.0,0.6,1.32,1.02,0.05,0.0,0.0,0.0
4913,3.338,19,0.285,0.28800000000000003,0.104,-0.129,0.131,1.73,0.0,0.0,0.42,0.0,0.42,0.0,0.0,0.0,0.0,0.39,1.1,0.83,0.0,0.0,0.55,0.0
4914,3.429,19,0.284,0.297,0.106,-0.129,0.136,1.21,0.0,0.0,0.56,0.0,0.36,0.0,0.0,0.0,0.0,0.35,1.24,0.63,0.1,0.0,0.15,0.0
4915,3.519,19,0.275,0.301,0.109,-0.127,0.142,1.05,0.0,0.0,0.6,0.0,0.27,0.24,0.0,0.0,0.0,0.26,1.09,0.87,0.16,0.0,0.19,0.0
4916,3.609,19,0.278,0.3,0.121,-0.128,0.151,0.86,0.0,0.0,0.31,0.0,0.42,0.33,0.0,0.0,0.0,0.3,1.3,0.93,0.29,0.0,0.76,0.0
4917,3.699,19,0.265,0.29600000000000004,0.127,-0.129,0.155,0.74,0.0,0.0,0.99,0.0,0.49,0.11,0.0,0.0,0.0,0.37,0.82,0.79,0.25,0.0,0.35,0.0
4918,3.789,19,0.263,0.307,0.126,-0.123,0.155,1.1,0.0,0.0,1.1,0.0,0.7,0.31,0.0,0.0,0.0,0.52,1.32,0.76,0.47,0.0,0.73,0.0
4919,3.88,19,0.26,0.326,0.13,-0.127,0.161,1.1,0.0,0.0,1.02,0.0,0.51,0.13,0.0,0.0,0.0,0.27,0.93,0.87,0.39,0.0,0.25,0.0
4920,3.97,19,0.261,0.312,0.132,-0.125,0.161,1.59,0.0,0.0,0.72,0.0,0.46,0.07,0.0,0.0,0.0,0.41,1.22,0.82,0.4,0.0,0.65,0.0
4922,0.0,695,0.501,0.03,0.025,-0.49,-0.231,0.71,0.78,1.03,0.63,0.7,0.0,0.17,0.36,0.0,0.0,0.32,0.79,0.17,0.76,0.0,0.0,0.04
4923,0.15,695,0.433,0.011,-0.004,-0.384,-0.268,0.81,0.24,1.05,0.7,0.77,0.0,0.07,0.8,0.35,0.08,0.33,0.25,0.0,0.87,0.0,0.0,0.17
4924,0.3,695,0.395,0.008,-0.014,-0.325,-0.276,0.9,0.25,0.9,0.28,0.37,0.0,0.09,0.38,0.98,0.31,0.0,0.0,0.0,0.48,0.0,0.0,0.12
4926,0.0,440,0.213,0.32299999999999995,0.32299999999999995,-0.171,0.221,1.85,0.0,0.54,0.0,0.28,0.0,0.0,0.49,0.5,1.24,0.44,0.34,0.49,0.05,0.04,0.0,0.28
4927,0.1,440,0.218,0.328,0.327,-0.184,0.243,1.53,0.0,0.41,0.0,0.08,0.35,0.0,0.49,0.28,0.9,0.29,0.71,0.05,0.19,0.0,0.0,0.44
4928,0.2,440,0.218,0.336,0.337,-0.183,0.249,1.58,0.0,0.35,0.0,0.34,0.03,0.0,0.86,0.73,1.16,0.46,0.84,0.2,0.34,0.0,0.0,0.38
4929,0.3,440,0.217,0.331,0.33,-0.182,0.244,1.78,0.0,0.34,0.0,0.27,0.07,0.0,0.2,0.21,0.75,0.5,0.74,0.0,0.04,0.0,0.0,0.48
4930,0.4,440,0.217,0.327,0.324,-0.181,0.243,1.88,0.0,0.37,0.0,0.29,0.97,0.0,0.66,0.19,0.68,0.44,0.81,0.44,0.0,0.0,0.0,0.43
4931,0.5,440,0.222,0.333,0.335,-0.187,0.243,2.02,0.0,0.15,0.0,0.36,0.07,0.0,0.35,0.45,0.89,0.34,1.03,0.0,0.0,0.0,0.0,0.43
4932,0.6,440,0.221,0.327,0.326,-0.18600000000000005,0.24,1.51,0.0,0.26,0.0,0.45,0.38,0.0,0.65,0.53,0.58,0.24,0.59,0.18,0.14,0.0,0.0,0.39
4933,0.7,440,0.213,0.314,0.307,-0.173,0.232,1.56,0.0,0.08,0.0,0.27,0.0,0.0,0.7,0.25,0.76,0.62,0.74,0.0,0.23,0.0,0.0,0.4
4934,0.8,440,0.213,0.32,0.315,-0.173,0.23,1.69,0.0,0.88,0.0,0.3,0.45,0.0,0.84,0.28,1.0,0.56,0.38,0.33,0.32,0.0,0.0,0.28
4935,0.9,440,0.212,0.334,0.336,-0.172,0.232,1.91,0.0,0.03,0.0,0.47,0.73,0.0,0.67,0.54,1.13,0.55,0.22,0.52,0.56,0.0,0.0,0.29
4936,1.0,440,0.219,0.344,0.349,-0.182,0.233,1.77,0.0,0.57,0.34,0.58,1.19,0.0,0.95,1.08,0.39,0.0,0.44,0.23,1.06,0.0,0.0,0.73
4937,1.1,440,0.221,0.349,0.35200000000000004,-0.182,0.224,1.46,0.0,0.62,0.0,0.64,1.76,0.0,1.11,1.38,0.7,0.21,0.51,0.0,1.27,0.0,0.0,1.05
4938,1.2,440,0.224,0.348,0.35100000000000003,-0.184,0.219,1.0,0.0,0.25,0.16,0.56,0.22,0.0,0.72,1.46,1.03,0.28,0.48,0.2,1.36,0.0,0.0,0.97
4939,1.3,440,0.232,0.345,0.343,-0.195,0.213,1.75,0.0,0.0,0.72,0.76,1.28,0.0,1.0,1.63,1.14,0.0,0.42,0.0,1.73,0.0,0.0,1.2
4940,1.4,440,0.24,0.341,0.338,-0.208,0.207,1.17,0.0,0.21,0.05,0.91,0.46,0.0,1.15,1.73,0.93,0.0,0.25,0.0,1.62,0.0,0.0,1.32
4941,1.5,440,0.27,0.364,0.371,-0.252,0.228,1.66,0.0,0.2,0.17,0.92,0.42,0.0,1.18,0.77,0.52,0.0,0.4,0.17,0.85,0.0,0.0,1.13
4942,1.6,440,0.272,0.386,0.404,-0.256,0.249,1.62,0.0,0.0,0.02,0.68,0.28,0.0,0.76,0.93,0.97,0.0,0.07,0.0,0.91,0.0,0.0,0.98
4943,1.7,440,0.282,0.384,0.408,-0.275,0.269,2.56,0.0,0.0,0.0,1.22,0.64,0.0,2.04,1.25,0.8,0.21,0.27,0.0,0.67,0.0,0.0,0.11
4944,1.8,440,0.275,0.385,0.409,-0.266,0.271,1.35,0.0,0.0,0.0,1.06,0.0,0.0,1.49,1.2,0.45,0.12,0.15,0.0,0.9,0.0,0.0,0.05
4945,1.9,440,0.271,0.369,0.386,-0.262,0.278,1.41,0.0,0.0,0.0,1.02,0.01,0.0,1.49,1.06,0.93,0.0,0.32,0.0,0.67,0.0,0.0,0.31
4946,2.0,440,0.293,0.358,0.371,-0.29600000000000004,0.265,1.8,0.0,0.0,0.6,0.63,0.0,0.0,1.18,1.08,1.27,0.29,0.77,0.13,0.43,0.0,0.0,0.22
4947,2.1,440,0.284,0.35100000000000003,0.361,-0.282,0.257,1.85,0.0,0.0,0.71,1.0,0.0,0.0,1.44,1.11,0.85,0.31,0.81,0.02,0.53,0.0,0.0,0.3
4948,2.2,440,0.285,0.35600000000000004,0.366,-0.284,0.255,1.77,0.0,0.0,0.06,0.89,0.0,0.0,1.88,0.88,0.99,0.1,0.6,0.0,0.78,0.0,0.0,0.31
4949,2.3,440,0.282,0.362,0.378,-0.278,0.265,1.4,0.0,0.0,0.0,0.77,0.09,0.0,1.54,0.97,0.82,0.0,0.82,0.0,0.69,0.0,0.0,0.2
4950,2.4,440,0.279,0.363,0.377,-0.275,0.259,1.95,0.0,0.0,0.0,0.86,0.0,0.0,1.78,1.03,0.91,0.09,0.47,0.0,0.6,0.0,0.0,0.35
4951,2.5,440,0.277,0.3670000000000001,0.383,-0.27,0.259,2.34,0.0,0.0,0.4,0.78,0.22,0.0,1.76,1.12,1.45,0.08,0.46,0.0,0.39,0.0,0.0,0.3
4952,2.6,440,0.28,0.361,0.375,-0.276,0.258,1.78,0.0,0.0,0.0,0.71,0.0,0.0,1.67,1.08,1.11,0.22,0.48,0.0,0.57,0.0,0.0,0.34
4953,2.7,440,0.282,0.35,0.359,-0.279,0.251,2.07,0.0,0.0,0.21,0.52,0.0,0.0,1.28,0.97,1.02,0.5,1.22,0.0,0.8,0.0,0.0,0.3
4954,2.8,440,0.281,0.359,0.364,-0.277,0.253,1.62,0.0,0.0,0.74,0.94,0.0,0.0,1.41,0.93,0.8,0.36,0.88,0.02,0.57,0.0,0.0,0.84
4955,2.9,440,0.28,0.36,0.366,-0.277,0.253,2.05,0.0,0.0,0.55,0.9,0.0,0.0,1.55,1.0,0.86,0.22,0.69,0.0,0.52,0.0,0.0,1.08
4956,3.0,440,0.272,0.36,0.366,-0.264,0.247,1.56,0.0,0.0,0.34,0.85,0.0,0.0,1.38,1.01,1.09,0.43,0.98,0.25,0.79,0.0,0.0,1.05
4957,3.1,440,0.265,0.359,0.363,-0.255,0.243,1.36,0.0,0.0,0.71,0.93,0.08,0.0,1.49,1.18,1.29,0.15,0.48,0.0,0.74,0.0,0.0,0.98
4958,3.2,440,0.258,0.349,0.35200000000000004,-0.242,0.234,2.14,0.0,0.33,0.7,0.98,0.98,0.0,1.25,1.06,1.1,0.25,0.75,0.05,0.58,0.0,0.0,1.06
4959,3.3,440,0.249,0.334,0.332,-0.228,0.22,2.0,0.0,0.23,0.0,0.59,0.0,0.0,1.35,0.93,1.32,0.31,0.1,0.09,0.6,0.0,0.0,0.85
4960,3.4,440,0.229,0.332,0.331,-0.194,0.204,1.95,0.0,0.59,0.0,0.81,0.83,0.0,1.03,1.04,0.64,0.17,0.52,0.62,0.96,0.0,0.0,0.54
4961,3.5,440,0.22,0.327,0.32299999999999995,-0.172,0.174,1.76,0.0,0.62,0.0,0.56,0.8,0.0,0.94,0.77,0.99,0.72,0.43,0.09,0.59,0.0,0.0,0.36
4962,3.6,440,0.202,0.335,0.332,-0.136,0.141,1.28,0.0,0.19,0.0,0.49,0.68,0.0,0.81,0.79,0.69,0.66,0.0,0.0,1.09,0.0,0.0,0.11
4963,3.7,440,0.183,0.338,0.331,-0.097,0.103,1.67,0.0,0.03,0.0,0.48,0.25,0.0,0.51,0.58,0.33,0.72,0.1,0.0,0.38,0.0,0.0,0.0
4964,3.8,440,0.16699999999999998,0.344,0.338,-0.063,0.061,1.65,0.0,0.16,0.0,0.43,0.0,0.0,0.17,0.66,0.33,0.61,0.0,0.0,0.08,0.0,0.0,0.17
4965,3.9,440,0.159,0.326,0.31,-0.041,0.022,1.59,0.0,0.31,0.0,0.27,0.0,0.33,0.79,0.45,0.07,1.11,0.0,0.0,0.0,0.0,0.0,0.26
4966,4.0,440,0.14300000000000002,0.287,0.256,-0.015,0.012,2.3,0.0,0.7,0.0,0.6,0.0,0.39,0.12,0.5,0.58,0.9,0.0,0.0,0.0,0.0,0.0,0.15
4967,4.4,440,0.076,0.306,0.27,0.12,-0.207,1.3,0.0,0.45,0.0,0.0,0.0,0.73,1.71,0.0,0.03,2.13,0.0,0.0,0.0,0.01,0.0,0.0
4968,4.5,440,0.064,0.34600000000000003,0.319,0.15,-0.257,0.85,0.0,0.0,0.0,0.0,0.22,0.94,1.88,0.0,0.0,2.32,0.0,0.0,0.0,0.53,0.0,0.06
4969,4.6,440,0.045,0.343,0.316,0.175,-0.264,1.47,0.0,0.31,0.56,0.0,0.18,0.88,1.06,0.0,0.4,2.14,0.0,0.0,0.0,0.39,0.0,0.0
4970,4.7,440,0.017,0.318,0.281,0.203,-0.248,0.74,0.0,0.0,0.37,0.0,0.0,0.93,1.11,0.0,1.14,2.11,0.0,0.0,0.0,0.62,1.06,0.0
4971,4.8,440,-0.024,0.279,0.225,0.248,-0.218,1.21,0.0,0.0,0.0,0.0,0.0,1.48,0.74,0.0,0.37,2.26,0.0,0.0,0.0,0.89,2.28,0.0
4972,4.9,440,-0.036000000000000004,0.262,0.201,0.257,-0.17800000000000002,0.86,0.0,0.0,0.34,0.0,0.0,1.36,1.56,0.0,0.0,2.6,0.0,0.0,0.0,0.47,3.07,0.15
4973,5.0,440,-0.037000000000000005,0.264,0.202,0.252,-0.159,0.64,0.0,0.0,0.0,0.0,0.0,1.05,1.17,0.0,0.3,2.7,0.0,0.0,0.0,0.51,3.06,0.18
4974,5.1,440,-0.031,0.267,0.214,0.237,-0.162,1.02,0.0,0.0,0.76,0.0,0.0,0.93,0.95,0.0,0.77,2.32,0.0,0.0,0.0,0.38,2.09,0.07
4975,5.2,440,-0.025,0.292,0.244,0.227,-0.18600000000000005,0.68,0.0,0.0,0.47,0.0,0.0,1.01,1.88,0.0,0.0,2.74,0.0,0.0,0.0,0.26,1.3,0.18
4976,5.3,440,-0.019,0.307,0.261,0.223,-0.214,0.58,0.0,0.0,0.0,0.0,0.0,0.91,1.86,0.0,0.59,2.77,0.0,0.0,0.0,0.53,0.44,0.03
4977,0.06,326,-0.21600000000000005,0.458,0.506,0.343,-0.069,0.73,0.0,0.0,0.01,0.82,0.0,0.05,0.24,0.36,0.47,0.0,0.84,0.0,0.0,0.66,1.55,0.0
4978,0.12,326,-0.227,0.466,0.52,0.362,-0.063,0.62,0.0,0.0,0.0,1.02,0.0,0.0,0.35,0.31,0.94,0.0,1.01,0.0,0.0,0.61,1.62,0.0
4979,0.18,326,-0.231,0.464,0.514,0.3670000000000001,-0.06,0.74,0.0,0.0,0.55,0.99,0.0,0.25,0.22,0.26,0.44,0.0,0.82,0.0,0.0,0.54,0.62,0.0
4980,0.24,326,-0.23,0.445,0.483,0.368,-0.044,1.11,0.0,0.0,0.0,0.98,0.47,0.32,0.2,0.24,0.34,0.25,0.93,0.0,0.0,0.37,0.99,0.0
4981,0.3,326,-0.246,0.439,0.473,0.391,-0.034,1.19,0.0,0.0,0.37,0.78,0.64,0.18,0.69,0.71,0.67,0.22,1.17,0.0,0.0,0.3,0.55,0.0
4982,0.36,326,-0.255,0.41,0.419,0.406,-0.022,1.11,0.0,0.0,0.47,0.4,0.56,0.24,0.29,0.86,0.0,0.61,1.15,0.0,0.0,0.98,0.0,0.0
4983,0.42,326,-0.263,0.406,0.413,0.411,-0.002,1.2,0.0,0.0,0.0,0.0,0.5,0.23,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.12,0.77,0.0
4984,0.48,326,-0.266,0.396,0.396,0.413,0.027000000000000003,1.65,0.0,0.0,0.23,0.03,0.46,0.37,0.0,0.87,0.0,0.55,0.0,0.0,0.67,0.0,0.0,0.0
4985,0.54,326,-0.274,0.399,0.4,0.424,0.032,1.17,0.0,0.0,0.43,0.04,0.53,0.49,0.0,0.52,0.0,0.0,0.0,0.0,0.04,0.0,0.56,0.0
4986,0.6,326,-0.271,0.394,0.393,0.424,0.054000000000000006,0.81,0.0,0.07,0.0,0.11,1.62,0.06,0.01,1.17,0.09,0.39,0.4,0.0,0.65,0.0,0.0,0.0
4987,0.66,326,-0.274,0.379,0.365,0.4270000000000001,0.061,0.54,0.0,0.0,0.48,0.0,0.38,0.16,0.0,0.18,1.54,1.0,0.0,0.0,0.84,0.0,0.29,0.0
4988,0.72,326,-0.303,0.373,0.341,0.483,0.061,1.38,0.0,0.5,1.2,0.0,0.69,0.0,0.0,0.92,1.06,1.05,0.0,0.0,1.24,1.6,1.09,0.0
4989,0.84,326,-0.38,0.34700000000000003,0.297,0.593,0.066,0.64,0.0,0.0,0.94,0.0,0.14,0.22,0.0,0.35,0.0,0.84,0.0,0.0,0.54,1.22,1.43,0.0
4990,0.9,326,-0.393,0.348,0.293,0.607,0.061,0.92,0.0,0.0,0.94,0.0,0.0,0.18,0.05,0.09,0.0,1.14,0.0,0.0,0.13,1.02,0.95,0.0
4991,0.96,326,-0.4,0.3720000000000001,0.345,0.61,0.033,0.34,0.0,0.0,0.87,0.0,0.0,0.51,0.0,0.0,0.02,1.51,0.0,0.0,0.36,0.95,0.0,0.0
4992,1.02,326,-0.411,0.371,0.343,0.625,0.037000000000000005,0.87,0.0,0.0,1.38,0.0,0.0,0.0,0.0,0.0,0.17,1.82,0.0,0.0,0.0,0.64,0.18,0.0
4993,1.08,326,-0.406,0.355,0.327,0.619,0.062,0.97,0.0,0.0,1.73,0.0,0.0,0.3,0.41,0.0,0.0,2.42,0.0,0.0,0.0,0.95,1.82,0.0
4994,1.14,326,-0.387,0.34600000000000003,0.324,0.599,0.07200000000000001,0.69,0.0,0.0,1.81,0.0,0.0,0.01,0.64,0.0,0.47,1.02,0.0,0.0,0.0,1.26,0.57,0.0
4995,1.2,326,-0.3720000000000001,0.36,0.353,0.581,0.051,0.7,0.0,0.0,2.35,0.0,0.0,0.0,0.61,0.09,0.03,1.42,0.0,0.0,0.0,1.44,0.15,0.0
4996,1.26,326,-0.35,0.37,0.375,0.556,0.029,0.53,0.0,0.0,1.6,0.0,0.0,0.0,0.88,0.21,0.39,1.34,0.0,0.0,0.0,1.5,0.82,0.0
4997,1.32,326,-0.333,0.378,0.388,0.526,0.011,0.73,0.0,0.0,1.14,0.0,0.0,0.24,0.88,0.22,0.74,1.71,0.0,0.0,0.0,1.58,0.47,0.0
4998,1.38,326,-0.344,0.381,0.399,0.541,-0.006999999999999999,0.48,0.0,0.0,1.39,0.0,0.0,0.0,0.4,0.22,0.49,1.46,0.0,0.0,0.0,1.38,0.0,0.0
4999,1.44,326,-0.3670000000000001,0.378,0.398,0.5720000000000001,-0.03,0.21,0.0,0.0,0.98,0.0,0.0,0.05,1.03,0.09,0.57,1.4,0.0,0.0,0.0,1.25,1.22,0.0
5000,1.5,326,-0.392,0.381,0.404,0.613,-0.046,0.7,0.0,0.0,1.83,0.0,0.0,0.0,0.78,0.27,0.0,1.38,0.0,0.0,0.39,1.23,0.92,0.0
5001,1.62,326,-0.391,0.35700000000000004,0.361,0.62,-0.029,0.62,0.0,0.0,1.67,0.0,0.0,0.0,0.7,0.5,0.0,1.61,0.0,0.0,0.0,1.31,1.15,0.0
5002,1.68,326,-0.396,0.37,0.388,0.626,-0.049,0.94,0.0,0.0,1.1,0.0,0.0,0.23,0.72,0.3,0.0,1.72,0.01,0.0,0.0,1.32,1.12,0.0
5003,0.0,332,0.083,0.316,0.336,-0.091,-0.091,1.04,1.24,0.98,0.0,0.37,0.72,0.17,0.0,0.0,0.32,0.0,0.51,0.88,0.53,0.6,0.2,0.38
5004,0.1,332,0.07400000000000001,0.36,0.388,-0.071,-0.124,0.76,1.28,1.21,0.0,0.33,0.91,0.26,0.0,0.0,0.63,0.0,0.3,0.96,0.41,0.62,0.0,0.5
5005,0.2,332,0.06,0.3670000000000001,0.397,-0.048,-0.141,1.0,0.7,1.22,0.0,0.0,0.0,0.24,0.0,0.02,1.07,0.0,0.47,0.86,0.24,0.38,0.0,0.75
5006,0.3,332,0.04,0.379,0.414,-0.013,-0.158,0.42,0.64,1.95,0.78,0.19,0.72,0.3,0.0,0.06,0.95,0.0,0.67,1.01,0.04,0.51,0.42,1.17
5007,0.4,332,0.026,0.399,0.461,0.017,-0.19,0.23,0.66,0.44,0.65,0.61,0.0,0.29,0.0,0.0,0.61,0.0,0.37,0.54,0.0,0.23,0.43,0.33
5008,0.5,332,-0.008,0.41,0.479,0.07400000000000001,-0.221,0.7,0.35,0.0,0.54,0.86,0.0,0.0,0.0,0.0,1.24,0.0,0.64,0.0,0.0,0.33,0.7,0.26
5009,0.6,332,-0.044,0.425,0.502,0.134,-0.263,0.63,0.54,0.4,0.27,0.95,0.0,0.0,0.0,0.0,0.89,0.0,0.18,0.0,0.04,0.31,0.44,0.23
5010,0.7,332,-0.043,0.41,0.481,0.13699999999999998,-0.274,0.54,0.46,0.69,0.0,0.97,0.0,0.0,0.0,0.0,1.64,0.0,0.68,0.0,0.03,0.27,2.05,0.64
5011,0.8,332,-0.049,0.395,0.458,0.145,-0.251,0.15,0.11,0.81,0.0,0.65,0.0,0.05,0.0,0.0,1.79,0.0,0.05,0.0,0.0,0.11,0.06,0.79
5012,0.9,332,-0.055,0.389,0.45,0.152,-0.224,0.43,0.02,0.56,0.0,0.92,0.03,0.0,0.0,0.0,1.87,0.0,0.1,0.0,0.0,0.21,0.0,0.79
5013,1.0,332,-0.009000000000000001,0.415,0.514,0.083,-0.182,0.51,0.53,0.91,0.93,1.23,0.0,0.16,0.0,0.0,0.81,0.0,0.0,0.17,0.0,0.51,0.27,0.09
